Ids,Labels,token,year,month,date,hour
2e698e5b4_2020-11-10_18,False,2e698e5b4,2020,11,10,18
2e68e6684_2020-10-31_12,True,2e68e6684,2020,10,31,12
2e68e64c4_2020-09-11_21,False,2e68e64c4,2020,09,11,21
2e6993b4c_2020-09-11_11,False,2e6993b4c,2020,09,11,11
2e698c494_2020-09-10_0,False,2e698c494,2020,09,10,0
2e68e7204_2020-10-11_18,True,2e68e7204,2020,10,11,18
2e6994a84_2020-09-10_15,True,2e6994a84,2020,09,10,15
2e69e89cc_2020-09-26_17,True,2e69e89cc,2020,09,26,17
2e68e7c94_2020-10-24_16,True,2e68e7c94,2020,10,24,16
2e6993544_2020-10-16_15,True,2e6993544,2020,10,16,15
2e699a1bc_2020-09-01_7,True,2e699a1bc,2020,09,01,7
2e69ebf7c_2020-10-18_18,True,2e69ebf7c,2020,10,18,18
2e68e6484_2020-10-14_11,False,2e68e6484,2020,10,14,11
2e68e7c8c_2020-09-07_17,True,2e68e7c8c,2020,09,07,17
2e699ae5c_2020-10-15_7,True,2e699ae5c,2020,10,15,7
2e68dd504_2020-09-26_16,True,2e68dd504,2020,09,26,16
2e698d1cc_2020-11-07_15,True,2e698d1cc,2020,11,07,15
2e69e920c_2020-09-05_18,True,2e69e920c,2020,09,05,18
2e69e9204_2020-09-19_8,True,2e69e9204,2020,09,19,8
2e69c5e34_2020-11-02_14,True,2e69c5e34,2020,11,02,14
2e698e5bc_2020-10-12_18,False,2e698e5bc,2020,10,12,18
2e69c5e94_2020-10-10_18,False,2e69c5e94,2020,10,10,18
2e69e9274_2020-10-28_20,True,2e69e9274,2020,10,28,20
2e68e8bf4_2020-10-30_17,True,2e68e8bf4,2020,10,30,17
2e698e594_2020-10-26_17,False,2e698e594,2020,10,26,17
2e698e68c_2020-11-02_19,False,2e698e68c,2020,11,02,19
2e69e884c_2020-10-09_20,True,2e69e884c,2020,10,09,20
2e69e9244_2020-10-26_13,True,2e69e9244,2020,10,26,13
2e698f934_2020-09-11_1,True,2e698f934,2020,09,11,1
2e68e78cc_2020-10-01_18,True,2e68e78cc,2020,10,01,18
2e68e869c_2020-09-21_18,True,2e68e869c,2020,09,21,18
2e68e67c4_2020-10-24_18,True,2e68e67c4,2020,10,24,18
2e6994a24_2020-09-01_14,True,2e6994a24,2020,09,01,14
2e68e6e6c_2020-09-21_8,True,2e68e6e6c,2020,09,21,8
2e699b27c_2020-10-07_12,False,2e699b27c,2020,10,07,12
2e69e95e4_2020-11-01_13,False,2e69e95e4,2020,11,01,13
2e698d814_2020-10-03_14,True,2e698d814,2020,10,03,14
2e68e86a4_2020-10-16_17,True,2e68e86a4,2020,10,16,17
2e68e6874_2020-11-14_13,True,2e68e6874,2020,11,14,13
2e698d004_2020-11-19_10,True,2e698d004,2020,11,19,10
2e69eb7fc_2020-11-12_20,True,2e69eb7fc,2020,11,12,20
2e68e843c_2020-10-10_9,True,2e68e843c,2020,10,10,9
2e68e6d0c_2020-11-08_16,False,2e68e6d0c,2020,11,08,16
2e698c42c_2020-11-05_10,False,2e698c42c,2020,11,05,10
2e69e8954_2020-09-26_15,False,2e69e8954,2020,09,26,15
2e698c544_2020-10-04_18,True,2e698c544,2020,10,04,18
2e69ee5fc_2020-11-11_18,True,2e69ee5fc,2020,11,11,18
2e68e5e0c_2020-10-19_17,True,2e68e5e0c,2020,10,19,17
2e698d564_2020-10-24_10,True,2e698d564,2020,10,24,10
2e69ea2e4_2020-09-22_8,False,2e69ea2e4,2020,09,22,8
2e69ec08c_2020-11-02_7,True,2e69ec08c,2020,11,02,7
2e699326c_2020-11-06_17,True,2e699326c,2020,11,06,17
2e69ee574_2020-11-02_11,True,2e69ee574,2020,11,02,11
2e69ebfd4_2020-11-09_17,False,2e69ebfd4,2020,11,09,17
2e68e6604_2020-10-25_15,True,2e68e6604,2020,10,25,15
2e699b854_2020-11-02_8,False,2e699b854,2020,11,02,8
2e68e620c_2020-10-23_11,True,2e68e620c,2020,10,23,11
2e69c6a94_2020-10-28_17,True,2e69c6a94,2020,10,28,17
2e69e8e04_2020-11-11_16,True,2e69e8e04,2020,11,11,16
2e68e721c_2020-10-03_18,True,2e68e721c,2020,10,03,18
2e68e64c4_2020-10-01_6,False,2e68e64c4,2020,10,01,6
2e68e6d14_2020-10-29_17,True,2e68e6d14,2020,10,29,17
2e68e6f1c_2020-10-30_20,True,2e68e6f1c,2020,10,30,20
2e6993544_2020-10-14_18,True,2e6993544,2020,10,14,18
2e68e8754_2020-10-26_7,False,2e68e8754,2020,10,26,7
2e68e6084_2020-09-10_13,False,2e68e6084,2020,09,10,13
2e68e630c_2020-10-13_17,False,2e68e630c,2020,10,13,17
2e69c41d4_2020-11-07_11,True,2e69c41d4,2020,11,07,11
2e68e8c8c_2020-11-17_11,False,2e68e8c8c,2020,11,17,11
2e69e5f9c_2020-09-03_8,False,2e69e5f9c,2020,09,03,8
2e68e65cc_2020-10-11_14,True,2e68e65cc,2020,10,11,14
2e68e608c_2020-11-22_18,True,2e68e608c,2020,11,22,18
2e698ff44_2020-10-27_16,False,2e698ff44,2020,10,27,16
2e698d80c_2020-09-25_17,True,2e698d80c,2020,09,25,17
2e68e8c0c_2020-11-03_17,True,2e68e8c0c,2020,11,03,17
2e69c5e4c_2020-10-28_15,True,2e69c5e4c,2020,10,28,15
2e6994a84_2020-11-09_9,True,2e6994a84,2020,11,09,9
2e68e6004_2020-10-29_15,True,2e68e6004,2020,10,29,15
2e69e93ac_2020-10-10_13,True,2e69e93ac,2020,10,10,13
2e69c48c4_2020-10-05_11,True,2e69c48c4,2020,10,05,11
2e69904a4_2020-11-13_23,True,2e69904a4,2020,11,13,23
2e698c324_2020-11-19_11,True,2e698c324,2020,11,19,11
2e69c5d84_2020-10-08_17,True,2e69c5d84,2020,10,08,17
2e68e8294_2020-11-07_14,False,2e68e8294,2020,11,07,14
2e698c8ec_2020-10-29_11,False,2e698c8ec,2020,10,29,11
2e699247c_2020-09-11_11,True,2e699247c,2020,09,11,11
2e6992874_2020-10-14_18,True,2e6992874,2020,10,14,18
2e699247c_2020-10-23_16,False,2e699247c,2020,10,23,16
2e69c8a54_2020-11-08_19,False,2e69c8a54,2020,11,08,19
2e6992784_2020-09-05_15,True,2e6992784,2020,09,05,15
2e68e6b64_2020-11-14_18,True,2e68e6b64,2020,11,14,18
2e699aefc_2020-10-16_11,True,2e699aefc,2020,10,16,11
2e69c4254_2020-10-21_9,False,2e69c4254,2020,10,21,9
2e69c5d84_2020-10-28_18,False,2e69c5d84,2020,10,28,18
2e68e860c_2020-11-10_17,True,2e68e860c,2020,11,10,17
2e69e8ea4_2020-10-03_13,False,2e69e8ea4,2020,10,03,13
2e68e8cec_2020-10-13_7,True,2e68e8cec,2020,10,13,7
2e69ee45c_2020-10-18_10,False,2e69ee45c,2020,10,18,10
2e6993544_2020-10-29_13,False,2e6993544,2020,10,29,13
2e68e7e94_2020-10-28_10,True,2e68e7e94,2020,10,28,10
2e698bc7c_2020-11-09_17,True,2e698bc7c,2020,11,09,17
2e68e6684_2020-11-18_10,False,2e68e6684,2020,11,18,10
2e698d4ac_2020-10-02_14,True,2e698d4ac,2020,10,02,14
2e698e424_2020-11-06_19,False,2e698e424,2020,11,06,19
2e69c6084_2020-10-25_14,True,2e69c6084,2020,10,25,14
2e68e8ce4_2020-10-28_17,True,2e68e8ce4,2020,10,28,17
2e68e667c_2020-10-03_20,True,2e68e667c,2020,10,03,20
2e68e63cc_2020-10-21_11,True,2e68e63cc,2020,10,21,11
2e69eb7e4_2020-09-28_18,True,2e69eb7e4,2020,09,28,18
2e69c5d94_2020-10-28_15,False,2e69c5d94,2020,10,28,15
2e69e8e0c_2020-09-05_11,True,2e69e8e0c,2020,09,05,11
2e69e8e04_2020-11-04_14,False,2e69e8e04,2020,11,04,14
2e68e7c24_2020-10-19_18,False,2e68e7c24,2020,10,19,18
2e68e5e34_2020-09-11_17,True,2e68e5e34,2020,09,11,17
2e68e1494_2020-11-08_13,True,2e68e1494,2020,11,08,13
2e698c7ac_2020-09-09_7,False,2e698c7ac,2020,09,09,7
2e69c5ef4_2020-10-18_17,True,2e69c5ef4,2020,10,18,17
2e68e85dc_2020-10-23_18,True,2e68e85dc,2020,10,23,18
2e698d7a4_2020-10-03_13,True,2e698d7a4,2020,10,03,13
2e68e7c14_2020-09-29_18,True,2e68e7c14,2020,09,29,18
2e698d7fc_2020-10-07_18,True,2e698d7fc,2020,10,07,18
2e68e63b4_2020-09-26_11,False,2e68e63b4,2020,09,26,11
2e698e79c_2020-10-26_17,False,2e698e79c,2020,10,26,17
2e698cfec_2020-11-05_18,True,2e698cfec,2020,11,05,18
2e69ee5ac_2020-11-10_17,True,2e69ee5ac,2020,11,10,17
2e68e63bc_2020-10-09_10,True,2e68e63bc,2020,10,09,10
2e68e845c_2020-11-04_18,True,2e68e845c,2020,11,04,18
2e698c4a4_2020-10-05_17,True,2e698c4a4,2020,10,05,17
2e6994a9c_2020-11-07_10,True,2e6994a9c,2020,11,07,10
2e69e9274_2020-11-18_7,True,2e69e9274,2020,11,18,7
2e68e8c94_2020-11-14_11,True,2e68e8c94,2020,11,14,11
2e698e84c_2020-11-07_12,True,2e698e84c,2020,11,07,12
2e69ea92c_2020-11-10_21,True,2e69ea92c,2020,11,10,21
2e698d7a4_2020-09-08_16,True,2e698d7a4,2020,09,08,16
2e68e668c_2020-11-08_14,True,2e68e668c,2020,11,08,14
2e69eca84_2020-11-07_10,True,2e69eca84,2020,11,07,10
2e69928c4_2020-10-31_12,True,2e69928c4,2020,10,31,12
2e698d654_2020-11-05_10,True,2e698d654,2020,11,05,10
2e69e8e7c_2020-09-06_13,True,2e69e8e7c,2020,09,06,13
2e699237c_2020-11-11_18,True,2e699237c,2020,11,11,18
2e68e78ac_2020-10-30_14,True,2e68e78ac,2020,10,30,14
2e69eb31c_2020-09-19_11,False,2e69eb31c,2020,09,19,11
2e698c76c_2020-11-05_17,False,2e698c76c,2020,11,05,17
2e698d71c_2020-10-17_15,False,2e698d71c,2020,10,17,15
2e698c544_2020-09-12_11,True,2e698c544,2020,09,12,11
2e69e9254_2020-10-04_12,True,2e69e9254,2020,10,04,12
2e69e926c_2020-10-17_9,True,2e69e926c,2020,10,17,9
2e68e816c_2020-10-27_19,True,2e68e816c,2020,10,27,19
2e698cf8c_2020-10-01_23,True,2e698cf8c,2020,10,01,23
2e68ef524_2020-09-12_12,True,2e68ef524,2020,09,12,12
2e68e8444_2020-10-02_20,True,2e68e8444,2020,10,02,20
2e68e8684_2020-09-01_18,False,2e68e8684,2020,09,01,18
2e69ea65c_2020-10-31_16,True,2e69ea65c,2020,10,31,16
2e68e6604_2020-11-21_14,True,2e68e6604,2020,11,21,14
2e69ec40c_2020-10-03_11,True,2e69ec40c,2020,10,03,11
2e68e6084_2020-10-24_11,True,2e68e6084,2020,10,24,11
2e69e89cc_2020-10-24_13,False,2e69e89cc,2020,10,24,13
2e69e8844_2020-10-23_19,True,2e69e8844,2020,10,23,19
2e69c8bb4_2020-10-04_12,True,2e69c8bb4,2020,10,04,12
2e69c416c_2020-10-30_15,False,2e69c416c,2020,10,30,15
2e698d7ac_2020-10-10_13,True,2e698d7ac,2020,10,10,13
2e68e625c_2020-09-15_9,False,2e68e625c,2020,09,15,9
2e68e66a4_2020-10-20_13,True,2e68e66a4,2020,10,20,13
2e69ec08c_2020-09-30_12,False,2e69ec08c,2020,09,30,12
2e698d03c_2020-11-03_6,False,2e698d03c,2020,11,03,6
2e698faa4_2020-10-16_15,True,2e698faa4,2020,10,16,15
2e698a4d4_2020-09-11_17,False,2e698a4d4,2020,09,11,17
2e68e5d2c_2020-10-24_13,True,2e68e5d2c,2020,10,24,13
2e69854cc_2020-10-21_17,True,2e69854cc,2020,10,21,17
2e68e8cec_2020-09-23_11,True,2e68e8cec,2020,09,23,11
2e69c4e94_2020-10-28_14,True,2e69c4e94,2020,10,28,14
2e69c8bfc_2020-10-29_15,True,2e69c8bfc,2020,10,29,15
2e68e846c_2020-10-12_4,True,2e68e846c,2020,10,12,4
2e6992164_2020-09-02_17,True,2e6992164,2020,09,02,17
2e68e810c_2020-11-08_17,False,2e68e810c,2020,11,08,17
2e68e6254_2020-10-07_9,False,2e68e6254,2020,10,07,9
2e699ab9c_2020-10-26_10,False,2e699ab9c,2020,10,26,10
2e68e89a4_2020-09-21_11,False,2e68e89a4,2020,09,21,11
2e68e64dc_2020-10-28_10,False,2e68e64dc,2020,10,28,10
2e68e78ac_2020-10-21_17,True,2e68e78ac,2020,10,21,17
2e698cfec_2020-11-13_11,True,2e698cfec,2020,11,13,11
2e68e63dc_2020-09-23_16,False,2e68e63dc,2020,09,23,16
2e698fb0c_2020-09-26_15,True,2e698fb0c,2020,09,26,15
2e69c5dcc_2020-10-31_11,True,2e69c5dcc,2020,10,31,11
2e699287c_2020-10-02_20,True,2e699287c,2020,10,02,20
2e68e8764_2020-10-27_19,True,2e68e8764,2020,10,27,19
2e69e8dfc_2020-11-11_8,True,2e69e8dfc,2020,11,11,8
2e69eb264_2020-11-07_15,True,2e69eb264,2020,11,07,15
2e698becc_2020-11-20_17,True,2e698becc,2020,11,20,17
2e69e8dfc_2020-09-09_8,True,2e69e8dfc,2020,09,09,8
2e68e88d4_2020-11-17_16,False,2e68e88d4,2020,11,17,16
2e69c5d84_2020-10-28_15,True,2e69c5d84,2020,10,28,15
2e6993b74_2020-09-11_10,True,2e6993b74,2020,09,11,10
2e68e86bc_2020-10-02_16,False,2e68e86bc,2020,10,02,16
2e699220c_2020-10-04_17,False,2e699220c,2020,10,04,17
2e69e87dc_2020-10-07_14,True,2e69e87dc,2020,10,07,14
2e68e6b14_2020-10-31_13,True,2e68e6b14,2020,10,31,13
2e699a6bc_2020-10-17_17,True,2e699a6bc,2020,10,17,17
2e68e6b64_2020-09-18_18,True,2e68e6b64,2020,09,18,18
2e698d804_2020-10-21_18,True,2e698d804,2020,10,21,18
2e68e6e24_2020-11-15_12,True,2e68e6e24,2020,11,15,12
2e68e816c_2020-10-27_17,True,2e68e816c,2020,10,27,17
2e69e87cc_2020-10-25_20,True,2e69e87cc,2020,10,25,20
2e68e6604_2020-10-09_18,True,2e68e6604,2020,10,09,18
2e68e149c_2020-11-14_18,True,2e68e149c,2020,11,14,18
2e698de7c_2020-10-04_10,True,2e698de7c,2020,10,04,10
2e68e6d0c_2020-11-14_18,True,2e68e6d0c,2020,11,14,18
2e68e6514_2020-10-08_9,False,2e68e6514,2020,10,08,9
2e69e8864_2020-10-31_19,True,2e69e8864,2020,10,31,19
2e698bbc4_2020-11-17_17,True,2e698bbc4,2020,11,17,17
2e699214c_2020-09-01_13,True,2e699214c,2020,09,01,13
2e698dce4_2020-11-09_18,True,2e698dce4,2020,11,09,18
2e6992af4_2020-09-26_18,True,2e6992af4,2020,09,26,18
2e69eba64_2020-09-27_18,True,2e69eba64,2020,09,27,18
2e698c494_2020-10-23_21,False,2e698c494,2020,10,23,21
2e69e939c_2020-10-29_12,True,2e69e939c,2020,10,29,12
2e69ee454_2020-10-03_14,True,2e69ee454,2020,10,03,14
2e698e7ac_2020-10-26_16,True,2e698e7ac,2020,10,26,16
2e69c5e14_2020-11-01_13,True,2e69c5e14,2020,11,01,13
2e699a114_2020-11-05_20,False,2e699a114,2020,11,05,20
2e68e6e1c_2020-10-31_13,True,2e68e6e1c,2020,10,31,13
2e6992d7c_2020-11-09_20,True,2e6992d7c,2020,11,09,20
2e68e8cf4_2020-11-16_9,True,2e68e8cf4,2020,11,16,9
2e69928b4_2020-09-12_16,False,2e69928b4,2020,09,12,16
2e69924a4_2020-09-11_11,False,2e69924a4,2020,09,11,11
2e698d874_2020-10-01_14,True,2e698d874,2020,10,01,14
2e68e6254_2020-10-20_13,False,2e68e6254,2020,10,20,13
2e69c4254_2020-11-04_19,False,2e69c4254,2020,11,04,19
2e699355c_2020-09-26_16,True,2e699355c,2020,09,26,16
2e699a664_2020-09-28_16,True,2e699a664,2020,09,28,16
2e68c327c_2020-11-12_19,True,2e68c327c,2020,11,12,19
2e68e62ec_2020-09-29_10,True,2e68e62ec,2020,09,29,10
2e698cf94_2020-10-11_20,False,2e698cf94,2020,10,11,20
2e6a20ba4_2020-11-05_11,True,2e6a20ba4,2020,11,05,11
2e69c4e94_2020-11-20_20,False,2e69c4e94,2020,11,20,20
2e6990194_2020-10-27_17,False,2e6990194,2020,10,27,17
2e6992d0c_2020-11-07_11,True,2e6992d0c,2020,11,07,11
2e68e87ec_2020-09-12_6,False,2e68e87ec,2020,09,12,6
2e698c7ac_2020-10-26_7,True,2e698c7ac,2020,10,26,7
2e68e6f8c_2020-10-26_21,False,2e68e6f8c,2020,10,26,21
2e698fb04_2020-11-15_17,True,2e698fb04,2020,11,15,17
2e698cffc_2020-11-20_20,True,2e698cffc,2020,11,20,20
2e699a61c_2020-10-09_7,False,2e699a61c,2020,10,09,7
2e699af1c_2020-09-25_19,True,2e699af1c,2020,09,25,19
2e68e8f1c_2020-11-03_15,False,2e68e8f1c,2020,11,03,15
2e68e78dc_2020-10-10_13,True,2e68e78dc,2020,10,10,13
2e69e8e7c_2020-10-03_10,True,2e69e8e7c,2020,10,03,10
2e69c47c4_2020-10-12_18,False,2e69c47c4,2020,10,12,18
2e6992d74_2020-11-09_16,True,2e6992d74,2020,11,09,16
2e68c2d4c_2020-10-09_17,False,2e68c2d4c,2020,10,09,17
2e68e64e4_2020-09-08_9,False,2e68e64e4,2020,09,08,9
2e69e9384_2020-11-16_20,True,2e69e9384,2020,11,16,20
2e699108c_2020-09-10_14,False,2e699108c,2020,09,10,14
2e69ea204_2020-10-07_10,False,2e69ea204,2020,10,07,10
2e69c8bb4_2020-11-15_16,True,2e69c8bb4,2020,11,15,16
2e69c5b74_2020-09-24_17,False,2e69c5b74,2020,09,24,17
2e698e8a4_2020-10-25_14,False,2e698e8a4,2020,10,25,14
2e6984e54_2020-11-01_19,True,2e6984e54,2020,11,01,19
2e69f2ccc_2020-10-27_11,False,2e69f2ccc,2020,10,27,11
2e699a8bc_2020-09-16_13,False,2e699a8bc,2020,09,16,13
2e68e816c_2020-11-20_14,True,2e68e816c,2020,11,20,14
2e6992484_2020-11-18_18,True,2e6992484,2020,11,18,18
2e69eea4c_2020-11-06_17,False,2e69eea4c,2020,11,06,17
2e699ae8c_2020-09-01_8,False,2e699ae8c,2020,09,01,8
2e69e9274_2020-10-28_10,False,2e69e9274,2020,10,28,10
2e68e8684_2020-10-17_10,True,2e68e8684,2020,10,17,10
2e68e86b4_2020-09-13_10,True,2e68e86b4,2020,09,13,10
2e69e926c_2020-11-03_12,True,2e69e926c,2020,11,03,12
2e6992814_2020-11-12_18,True,2e6992814,2020,11,12,18
2e698e0ec_2020-09-30_9,True,2e698e0ec,2020,09,30,9
2e69e93a4_2020-10-29_10,True,2e69e93a4,2020,10,29,10
2e69c48c4_2020-10-28_14,True,2e69c48c4,2020,10,28,14
2e69ec98c_2020-11-05_9,True,2e69ec98c,2020,11,05,9
2e69e9204_2020-09-25_17,False,2e69e9204,2020,09,25,17
2e68e845c_2020-10-23_9,True,2e68e845c,2020,10,23,9
2e69c5e9c_2020-10-25_16,True,2e69c5e9c,2020,10,25,16
2e68e629c_2020-10-31_14,True,2e68e629c,2020,10,31,14
2e698d7bc_2020-10-09_15,False,2e698d7bc,2020,10,09,15
2e699a6b4_2020-10-25_16,True,2e699a6b4,2020,10,25,16
2e699351c_2020-10-17_11,False,2e699351c,2020,10,17,11
2e6999f7c_2020-10-10_16,False,2e6999f7c,2020,10,10,16
2e698fe1c_2020-11-18_19,False,2e698fe1c,2020,11,18,19
2e68dd46c_2020-09-01_19,True,2e68dd46c,2020,09,01,19
2e6984ecc_2020-11-21_16,True,2e6984ecc,2020,11,21,16
2e69e946c_2020-10-24_12,True,2e69e946c,2020,10,24,12
2e68e1494_2020-11-04_17,False,2e68e1494,2020,11,04,17
2e69eca9c_2020-11-08_14,True,2e69eca9c,2020,11,08,14
2e68e6c44_2020-10-29_11,False,2e68e6c44,2020,10,29,11
2e6985504_2020-11-12_17,True,2e6985504,2020,11,12,17
2e698c344_2020-10-08_11,True,2e698c344,2020,10,08,11
2e698f95c_2020-09-29_7,True,2e698f95c,2020,09,29,7
2e698c03c_2020-10-27_16,True,2e698c03c,2020,10,27,16
2e68e644c_2020-10-29_13,True,2e68e644c,2020,10,29,13
2e698d874_2020-09-10_10,True,2e698d874,2020,09,10,10
2e68e669c_2020-09-03_14,True,2e68e669c,2020,09,03,14
2e68e6ee4_2020-10-30_17,True,2e68e6ee4,2020,10,30,17
2e698d804_2020-11-03_17,True,2e698d804,2020,11,03,17
2e69e87cc_2020-10-22_15,False,2e69e87cc,2020,10,22,15
2e69eb7f4_2020-10-22_16,True,2e69eb7f4,2020,10,22,16
2e698e654_2020-10-03_17,True,2e698e654,2020,10,03,17
2e698fb1c_2020-11-20_16,True,2e698fb1c,2020,11,20,16
2e698c264_2020-09-12_10,True,2e698c264,2020,09,12,10
2e6996444_2020-10-22_12,False,2e6996444,2020,10,22,12
2e699b3d4_2020-11-12_11,False,2e699b3d4,2020,11,12,11
2e6993184_2020-10-10_20,True,2e6993184,2020,10,10,20
2e69eedec_2020-09-19_7,False,2e69eedec,2020,09,19,7
2e69c5904_2020-09-29_14,True,2e69c5904,2020,09,29,14
2e698960c_2020-11-14_20,True,2e698960c,2020,11,14,20
2e6992224_2020-11-01_13,False,2e6992224,2020,11,01,13
2e699355c_2020-11-06_21,True,2e699355c,2020,11,06,21
2e68e7964_2020-11-04_11,True,2e68e7964,2020,11,04,11
2e68e62fc_2020-09-27_2,False,2e68e62fc,2020,09,27,2
2e69e8e94_2020-10-08_16,True,2e69e8e94,2020,10,08,16
2e698fb04_2020-11-07_13,True,2e698fb04,2020,11,07,13
2e6994a84_2020-10-18_16,True,2e6994a84,2020,10,18,16
2e68e64dc_2020-10-31_13,False,2e68e64dc,2020,10,31,13
2e69ebfd4_2020-09-07_13,True,2e69ebfd4,2020,09,07,13
2e698dc74_2020-11-07_12,True,2e698dc74,2020,11,07,12
2e698d7fc_2020-11-11_19,True,2e698d7fc,2020,11,11,19
2e698dccc_2020-10-08_12,False,2e698dccc,2020,10,08,12
2e6996674_2020-10-04_19,False,2e6996674,2020,10,04,19
2e69e924c_2020-11-09_19,True,2e69e924c,2020,11,09,19
2e699355c_2020-11-20_18,True,2e699355c,2020,11,20,18
2e698c34c_2020-09-02_16,True,2e698c34c,2020,09,02,16
2e68e7944_2020-09-24_8,True,2e68e7944,2020,09,24,8
2e68e7d6c_2020-10-05_9,False,2e68e7d6c,2020,10,05,9
2e69e938c_2020-11-02_9,True,2e69e938c,2020,11,02,9
2e698c33c_2020-09-12_13,False,2e698c33c,2020,09,12,13
2e68e84ec_2020-11-06_16,True,2e68e84ec,2020,11,06,16
2e69e887c_2020-11-09_18,True,2e69e887c,2020,11,09,18
2e68e8aac_2020-09-06_12,False,2e68e8aac,2020,09,06,12
2e68e863c_2020-10-30_14,True,2e68e863c,2020,10,30,14
2e68e64e4_2020-09-09_9,False,2e68e64e4,2020,09,09,9
2e68e6484_2020-10-07_14,False,2e68e6484,2020,10,07,14
2e69c4194_2020-10-04_13,True,2e69c4194,2020,10,04,13
2e68e6084_2020-09-13_17,False,2e68e6084,2020,09,13,17
2e68e8994_2020-09-05_9,False,2e68e8994,2020,09,05,9
2e6985424_2020-10-07_13,True,2e6985424,2020,10,07,13
2e699a114_2020-11-07_14,False,2e699a114,2020,11,07,14
2e69e8e04_2020-10-24_12,True,2e69e8e04,2020,10,24,12
2e699221c_2020-09-06_17,True,2e699221c,2020,09,06,17
2e69eea4c_2020-10-24_15,True,2e69eea4c,2020,10,24,15
2e698e334_2020-10-20_17,True,2e698e334,2020,10,20,17
2e69ecabc_2020-10-26_14,True,2e69ecabc,2020,10,26,14
2e68c2ca4_2020-10-10_16,True,2e68c2ca4,2020,10,10,16
2e69c4524_2020-10-07_16,True,2e69c4524,2020,10,07,16
2e69920cc_2020-09-16_9,False,2e69920cc,2020,09,16,9
2e69ee5ac_2020-10-09_15,True,2e69ee5ac,2020,10,09,15
2e69c4ec4_2020-09-29_15,False,2e69c4ec4,2020,09,29,15
2e68e1494_2020-11-21_14,True,2e68e1494,2020,11,21,14
2e69eeb94_2020-11-10_19,False,2e69eeb94,2020,11,10,19
2e699a694_2020-11-06_18,False,2e699a694,2020,11,06,18
2e698dc7c_2020-09-19_12,True,2e698dc7c,2020,09,19,12
2e69e884c_2020-10-01_12,True,2e69e884c,2020,10,01,12
2e699396c_2020-10-13_15,True,2e699396c,2020,10,13,15
2e68e7fc4_2020-11-01_11,True,2e68e7fc4,2020,11,01,11
2e699278c_2020-10-17_16,True,2e699278c,2020,10,17,16
2e698d874_2020-11-15_12,False,2e698d874,2020,11,15,12
2e698994c_2020-09-25_19,False,2e698994c,2020,09,25,19
2e6992224_2020-09-12_17,False,2e6992224,2020,09,12,17
2e68e829c_2020-10-24_10,True,2e68e829c,2020,10,24,10
2e68e6294_2020-09-22_11,False,2e68e6294,2020,09,22,11
2e698c55c_2020-09-24_11,True,2e698c55c,2020,09,24,11
2e68e6b34_2020-11-07_12,True,2e68e6b34,2020,11,07,12
2e698fbb4_2020-09-20_10,True,2e698fbb4,2020,09,20,10
2e69ee574_2020-10-17_9,True,2e69ee574,2020,10,17,9
2e68e88cc_2020-11-20_17,False,2e68e88cc,2020,11,20,17
2e69e8e84_2020-10-30_13,False,2e69e8e84,2020,10,30,13
2e699212c_2020-11-07_13,True,2e699212c,2020,11,07,13
2e69e8b64_2020-10-02_14,False,2e69e8b64,2020,10,02,14
2e698ff9c_2020-09-08_12,False,2e698ff9c,2020,09,08,12
2e698c20c_2020-11-01_11,False,2e698c20c,2020,11,01,11
2e699247c_2020-09-16_18,False,2e699247c,2020,09,16,18
2e6992c5c_2020-11-02_19,True,2e6992c5c,2020,11,02,19
2e69e8e84_2020-09-15_9,True,2e69e8e84,2020,09,15,9
2e6992484_2020-10-19_11,False,2e6992484,2020,10,19,11
2e68e8684_2020-11-07_16,True,2e68e8684,2020,11,07,16
2e698e984_2020-11-21_13,True,2e698e984,2020,11,21,13
2e69eea5c_2020-11-03_11,True,2e69eea5c,2020,11,03,11
2e68e6e34_2020-11-14_12,True,2e68e6e34,2020,11,14,12
2e69c66fc_2020-09-05_6,False,2e69c66fc,2020,09,05,6
2e68e6944_2020-10-30_10,True,2e68e6944,2020,10,30,10
2e698d7fc_2020-11-12_6,False,2e698d7fc,2020,11,12,6
2e68e7bdc_2020-09-22_19,False,2e68e7bdc,2020,09,22,19
2e699a924_2020-10-26_17,False,2e699a924,2020,10,26,17
2e68e65c4_2020-10-30_13,True,2e68e65c4,2020,10,30,13
2e6994a84_2020-09-27_14,True,2e6994a84,2020,09,27,14
2e69e884c_2020-10-24_11,False,2e69e884c,2020,10,24,11
2e69e8e94_2020-10-24_17,True,2e69e8e94,2020,10,24,17
2e698e72c_2020-11-02_7,True,2e698e72c,2020,11,02,7
2e68e7d4c_2020-09-10_9,False,2e68e7d4c,2020,09,10,9
2e698c51c_2020-09-27_14,False,2e698c51c,2020,09,27,14
2e69c5b0c_2020-10-16_16,False,2e69c5b0c,2020,10,16,16
2e69c8954_2020-11-15_14,True,2e69c8954,2020,11,15,14
2e69ef134_2020-10-24_14,True,2e69ef134,2020,10,24,14
2e69ea7c4_2020-10-11_10,True,2e69ea7c4,2020,10,11,10
2e698fb1c_2020-10-29_13,True,2e698fb1c,2020,10,29,13
2e68c2dc4_2020-09-22_13,False,2e68c2dc4,2020,09,22,13
2e698cfcc_2020-11-17_16,True,2e698cfcc,2020,11,17,16
2e698cf94_2020-11-10_17,True,2e698cf94,2020,11,10,17
